id,kayit_zamani,anlik_fiyat,spot_cvd,vadeli_cvd,open_interest,funding_rate,order_book_depth_bid_1pct,liquidation_pool_volume,guven_skoru,sinyal_durumu,is_win,agg_long_liq,agg_short_liq,long_short_ratio,en_olgun_emir_yasi_sn,order_book_depth_ask_1pct,en_olgun_ask_yasi_sn,long_skor,short_skor,yakin_likidite_bid,yakin_likidite_ask,emilim_borsasi,spot_egilim,perp_egilim,emilim_spot_pay,emilim_esnekligi,satici_tukenmesi,sonme_orani,alici_tukenmesi,alici_sonme_orani,spot_bid_agir_sayi,spot_ask_agir_sayi,spot_borsa_sayisi,perp_bid_agir_sayi,perp_ask_agir_sayi,perp_borsa_sayisi,spot_ob_yasi_sn,perp_ob_yasi_sn,swing_kademe,swing_yon,swing_skor,swing_seviye,swing_kisa_hedef,swing_uzun_hedef,swing_stop,swing_rr,swing_tetik,seviye_guc,seviye_yasi_dk,seviye_yenileme_sayisi,delme_min_belirleyen,delme_atr_kati,lik_yog_yon,lik_yog_ters,lik_iki_tarafli,mum_ici_konum,lik_pencere_damgasi,lik_borsa_sayisi,lik_donma_sayaci,swing_rr_kisa,harita_seviye_sayisi,harita_medyan_yas_dk,harita_grab_uygun,golge_yon,golge_kapi,golge_skor
31156,2026-07-29 12:40:31.245614+00,64304.05,1257429.1677874038,277285.198,11717931335.9334,0.00008278,55732731.22448,0.0,62.8,BEKLE,false,0.0,0.0,1.4355,1150.549,52079545.740919985,484.469,62.8,0.0,"[{""usdt"": 13780489.0, ""borsa"": 3, ""fiyat"": 64300.0, ""kaynak"": ""BNB+BYB+OKX""}, {""usdt"": 11819265.0, ""borsa"": 1, ""fiyat"": 64225.0, ""kaynak"": ""BNB""}, {""usdt"": 11462895.0, ""borsa"": 1, ""fiyat"": 64200.0, ""kaynak"": ""BNB""}]","[{""usdt"": 16193917.0, ""borsa"": 3, ""fiyat"": 64325.0, ""kaynak"": ""BNB+BYB+OKX""}, {""usdt"": 11729996.0, ""borsa"": 1, ""fiyat"": 64400.0, ""kaynak"": ""BNB""}, {""usdt"": 7853010.0, ""borsa"": 2, ""fiyat"": 64350.0, ""kaynak"": ""BNB+BYB""}]",YOK,-0.0848,0.0339,0.5212,0.8493,false,,false,,0,1,3,0,1,3,32.7,33.7,IZLE,,25,64258.4,,,,,SEVIYE,50,176.6,18,,,,,,,,,0,,20,1007.6,20,,,
31157,2026-07-29 12:41:31.646677+00,64279.350000000006,-258075.6284924982,244160.08000000002,11716274759.5999,0.00008278,56370700.56897999,0.0,37.3,BEKLE,false,0.0,0.0,1.4355,1210.979,50101092.48395996,544.899,0.0,37.3,"[{""usdt"": 18200700.0, ""borsa"": 3, ""fiyat"": 64275.0, ""kaynak"": ""BNB+BYB+OKX""}, {""usdt"": 13244290.0, ""borsa"": 1, ""fiyat"": 64200.0, ""kaynak"": ""BNB""}, {""usdt"": 11665015.0, ""borsa"": 1, ""fiyat"": 64225.0, ""kaynak"": ""BNB""}]","[{""usdt"": 14961121.0, ""borsa"": 3, ""fiyat"": 64300.0, ""kaynak"": ""BNB+BYB+OKX""}, {""usdt"": 8881681.0, ""borsa"": 3, ""fiyat"": 64325.0, ""kaynak"": ""BNB+BYB+OKX""}, {""usdt"": 8450004.0, ""borsa"": 1, ""fiyat"": 64400.0, ""kaynak"": ""BNB""}]",YOK,-0.1126,0.0589,0.7897,1.1055,false,,false,,0,2,3,1,0,3,29.2,30.3,IZLE,,25,64258.4,,,,,SEVIYE,50,177.6,18,,,,,,,,,0,,20,1008.7,20,,,
31158,2026-07-29 12:42:31.963353+00,64274.45,117526.15584690089,294906.873,11716401491.345,0.00008278,57872330.37018997,0.0,27.0,BEKLE,true,0.0,0.0,1.4372,1271.271,59959243.060219966,60.292,0.0,27.0,"[{""usdt"": 15294012.0, ""borsa"": 3, ""fiyat"": 64275.0, ""kaynak"": ""BNB+BYB+OKX""}, {""usdt"": 13996543.0, ""borsa"": 1, ""fiyat"": 64200.0, ""kaynak"": ""BNB""}, {""usdt"": 10748207.0, ""borsa"": 1, ""fiyat"": 64225.0, ""kaynak"": ""BNB""}]","[{""usdt"": 18253181.0, ""borsa"": 3, ""fiyat"": 64300.0, ""kaynak"": ""BNB+BYB+OKX""}, {""usdt"": 13124399.0, ""borsa"": 3, ""fiyat"": 64325.0, ""kaynak"": ""BNB+BYB+OKX""}, {""usdt"": 10078435.0, ""borsa"": 1, ""fiyat"": 64375.0, ""kaynak"": ""BNB""}]",YOK,-0.0403,-0.0177,0.721,0.7882,false,,false,,0,1,3,0,1,3,25.6,26.7,IZLE,,25,64258.4,,,,,SEVIYE,50,178.6,18,,,,,,,,,0,,20,1009.7,20,,,
31159,2026-07-29 12:43:32.265635+00,64288.350000000006,-309498.88725400023,206655.331,11714019801.8645,0.00008278,57146578.203699976,0.0,9.7,BEKLE,,0.0,0.0,1.4372,1331.641,54079116.695389956,120.662,0.0,9.7,"[{""usdt"": 14816638.0, ""borsa"": 3, ""fiyat"": 64275.0, ""kaynak"": ""BNB+BYB+OKX""}, {""usdt"": 14209451.0, ""borsa"": 1, ""fiyat"": 64225.0, ""kaynak"": ""BNB""}, {""usdt"": 12879594.0, ""borsa"": 1, ""fiyat"": 64200.0, ""kaynak"": ""BNB""}]","[{""usdt"": 17522161.0, ""borsa"": 3, ""fiyat"": 64300.0, ""kaynak"": ""BNB+BYB+OKX""}, {""usdt"": 12754600.0, ""borsa"": 3, ""fiyat"": 64325.0, ""kaynak"": ""BNB+BYB+OKX""}, {""usdt"": 8889547.0, ""borsa"": 1, ""fiyat"": 64375.0, ""kaynak"": ""BNB""}]",YOK,-0.0886,0.0276,0.9771,1.0044,false,,false,,0,1,3,0,1,3,22.1,23.2,IZLE,,25,64258.4,,,,,SEVIYE,50,179.6,18,,,,,,,,,0,,20,1010.7,20,,,
31160,2026-07-29 12:44:32.614904+00,64300.850000000006,-586141.8365622008,578362.001,11718570073.011799,0.00008278,55376158.81058004,257.2264,31.0,BEKLE,true,257.2264,0.0,1.4372,1391.96,54374727.44416995,120.689,0.0,31.0,"[{""usdt"": 13794465.0, ""borsa"": 1, ""fiyat"": 64225.0, ""kaynak"": ""BNB""}, {""usdt"": 12787899.0, ""borsa"": 1, ""fiyat"": 64200.0, ""kaynak"": ""BNB""}, {""usdt"": 10008126.0, ""borsa"": 3, ""fiyat"": 64275.0, ""kaynak"": ""BNB+BYB+OKX""}]","[{""usdt"": 20136262.0, ""borsa"": 3, ""fiyat"": 64325.0, ""kaynak"": ""BNB+BYB+OKX""}, {""usdt"": 12094668.0, ""borsa"": 1, ""fiyat"": 64375.0, ""kaynak"": ""BNB""}, {""usdt"": 8685185.0, ""borsa"": 1, ""fiyat"": 64400.0, ""kaynak"": ""BNB""}]",YOK,-0.0891,0.0091,0.7772,0.4287,false,,false,,0,1,3,0,1,3,18.1,19.6,IZLE,,25,64329.6,,,,,SEVIYE,65,0.3,1,,,,,,,1785328980,1,0,,21,1011.7,21,,,
31161,2026-07-29 12:45:33.436689+00,64309.350000000006,-2245920.832156505,875826.9629999998,11721744411.655201,0.00008278,57108391.08562005,257.2264,33.8,BEKLE,true,257.2264,0.0,1.4372,1452.76,56474130.94369997,60.8,0.0,33.8,"[{""usdt"": 12880433.0, ""borsa"": 3, ""fiyat"": 64275.0, ""kaynak"": ""BNB+BYB+OKX""}, {""usdt"": 12541628.0, ""borsa"": 1, ""fiyat"": 64200.0, ""kaynak"": ""BNB""}, {""usdt"": 12436938.0, ""borsa"": 1, ""fiyat"": 64225.0, ""kaynak"": ""BNB""}]","[{""usdt"": 17344927.0, ""borsa"": 3, ""fiyat"": 64325.0, ""kaynak"": ""BNB+BYB+OKX""}, {""usdt"": 10369892.0, ""borsa"": 1, ""fiyat"": 64375.0, ""kaynak"": ""BNB""}, {""usdt"": 8355561.0, ""borsa"": 1, ""fiyat"": 64400.0, ""kaynak"": ""BNB""}]",YOK,-0.0602,0.0056,0.812,0.0774,false,2.0634,false,,0,1,3,0,1,3,15.1,16.1,IZLE,,25,64329.6,,,,,SEVIYE,65,1.3,1,PCT,0.61,0.06728535636914001,0.0,false,0.028,1785328980,1,1,,21,1012.7,21,,,
31162,2026-07-29 12:46:34.65256+00,64303.25,-3162041.4405559045,779808.294,11722599546.7289,0.00008278,56366884.83783001,257.2264,33.3,BEKLE,,257.2264,0.0,1.4372,1513.917,53014409.119019955,121.957,0.0,33.3,"[{""usdt"": 12637070.0, ""borsa"": 1, ""fiyat"": 64225.0, ""kaynak"": ""BNB""}, {""usdt"": 12571924.0, ""borsa"": 1, ""fiyat"": 64200.0, ""kaynak"": ""BNB""}, {""usdt"": 11421542.0, ""borsa"": 3, ""fiyat"": 64275.0, ""kaynak"": ""BNB+BYB+OKX""}]","[{""usdt"": 17604845.0, ""borsa"": 3, ""fiyat"": 64325.0, ""kaynak"": ""BNB+BYB+OKX""}, {""usdt"": 10346932.0, ""borsa"": 1, ""fiyat"": 64375.0, ""kaynak"": ""BNB""}, {""usdt"": 8121587.0, ""borsa"": 1, ""fiyat"": 64400.0, ""kaynak"": ""BNB""}]",YOK,-0.0751,0.0306,0.8,0.4152,false,1.3435,false,,0,1,3,1,0,3,12.3,13.4,IZLE,,25,64329.6,,,,,SEVIYE,65,2.3,1,,,,,,,1785328980,1,2,,21,1013.7,21,,,
31163,2026-07-29 12:47:34.940551+00,64303.25,-3829783.230151805,772081.1259999999,11722150514.5971,0.00008278,54288748.10503003,257.2264,34.1,BEKLE,true,257.2264,0.0,1.4349,1574.334,53558295.50410994,182.374,0.0,34.1,"[{""usdt"": 12544328.0, ""borsa"": 1, ""fiyat"": 64200.0, ""kaynak"": ""BNB""}, {""usdt"": 11734729.0, ""borsa"": 1, ""fiyat"": 64225.0, ""kaynak"": ""BNB""}, {""usdt"": 11537181.0, ""borsa"": 3, ""fiyat"": 64300.0, ""kaynak"": ""BNB+BYB+OKX""}]","[{""usdt"": 19037034.0, ""borsa"": 3, ""fiyat"": 64325.0, ""kaynak"": ""BNB+BYB+OKX""}, {""usdt"": 10192586.0, ""borsa"": 1, ""fiyat"": 64375.0, ""kaynak"": ""BNB""}, {""usdt"": 8360867.0, ""borsa"": 1, ""fiyat"": 64400.0, ""kaynak"": ""BNB""}]",YOK,-0.0387,0.0068,0.8592,0.3954,false,0.9692,false,,0,0,3,0,0,3,8.9,10,IZLE,,25,64329.6,,,,,SEVIYE,65,3.3,1,,,,,,,1785328980,1,3,,21,1014.7,21,,,
31164,2026-07-29 12:48:35.284496+00,64301.25,-4494627.728107405,764155.8019999999,11722135120.9678,0.00008278,54217138.73185003,0.0,41.6,BEKLE,true,0.0,0.0,1.4349,1634.582,56323859.096279964,242.622,0.0,41.6,"[{""usdt"": 13041704.0, ""borsa"": 1, ""fiyat"": 64200.0, ""kaynak"": ""BNB""}, {""usdt"": 12039442.0, ""borsa"": 1, ""fiyat"": 64225.0, ""kaynak"": ""BNB""}, {""usdt"": 10943004.0, ""borsa"": 3, ""fiyat"": 64300.0, ""kaynak"": ""BNB+BYB+OKX""}]","[{""usdt"": 22329449.0, ""borsa"": 3, ""fiyat"": 64325.0, ""kaynak"": ""BNB+BYB+OKX""}, {""usdt"": 10745798.0, ""borsa"": 1, ""fiyat"": 64375.0, ""kaynak"": ""BNB""}, {""usdt"": 8065337.0, ""borsa"": 1, ""fiyat"": 64400.0, ""kaynak"": ""BNB""}]",YOK,-0.0561,-0.0191,0.8471,0.1646,false,1.045,false,,0,0,3,1,1,3,5.3,6.4,IZLE,,25,64329.6,,,,,SEVIYE,65,4.3,1,,,,,,,,,0,,21,1015.7,21,,,
31165,2026-07-29 12:49:35.64234+00,64275.25,-4873851.785010403,752149.0969999998,11723433977.278801,0.00008278,56424691.788250074,0.0,24.3,BEKLE,,0.0,0.0,1.4349,1694.98,55947163.24657991,303.02,0.0,24.3,"[{""usdt"": 13919082.0, ""borsa"": 1, ""fiyat"": 64225.0, ""kaynak"": ""BNB""}, {""usdt"": 12389029.0, ""borsa"": 1, ""fiyat"": 64200.0, ""kaynak"": ""BNB""}, {""usdt"": 8486670.0, ""borsa"": 1, ""fiyat"": 64250.0, ""kaynak"": ""BNB""}]","[{""usdt"": 21682622.0, ""borsa"": 3, ""fiyat"": 64325.0, ""kaynak"": ""BNB+BYB+OKX""}, {""usdt"": 10431571.0, ""borsa"": 1, ""fiyat"": 64375.0, ""kaynak"": ""BNB""}, {""usdt"": 8466880.0, ""borsa"": 2, ""fiyat"": 64300.0, ""kaynak"": ""BNB+BYB""}]",YOK,-0.1435,0.0042,0.9479,0.3568,false,1.0158,false,,0,1,3,1,1,3,64.7,64.2,IZLE,,25,64258.4,,,,,SEVIYE,50,185.6,19,,,,,,,,,0,,21,1016.7,21,,,
31166,2026-07-29 12:50:36.087163+00,64307.350000000006,-4667661.204837002,173235.285,11721205522.213799,0.00008278,56694266.34492007,0.0,55.0,BEKLE,false,0.0,0.0,1.4349,1755.303,56399230.72077992,363.343,55.0,0.0,"[{""usdt"": 14573538.0, ""borsa"": 3, ""fiyat"": 64250.0, ""kaynak"": ""BNB+BYB+OKX""}, {""usdt"": 13919082.0, ""borsa"": 1, ""fiyat"": 64225.0, ""kaynak"": ""BNB""}, {""usdt"": 12389029.0, ""borsa"": 1, ""fiyat"": 64200.0, ""kaynak"": ""BNB""}]","[{""usdt"": 18871745.0, ""borsa"": 3, ""fiyat"": 64300.0, ""kaynak"": ""BNB+BYB+OKX""}, {""usdt"": 10431571.0, ""borsa"": 1, ""fiyat"": 64375.0, ""kaynak"": ""BNB""}, {""usdt"": 7687489.0, ""borsa"": 1, ""fiyat"": 64400.0, ""kaynak"": ""BNB""}]",YOK,-0.1474,0.0026,0.7178,0.0374,false,0.642,false,,0,2,3,0,1,3,61.2,62.8,IZLE,,25,64329.6,,,,,SEVIYE,65,6.4,1,,,,,,,,,0,,21,1017.7,21,,,
31167,2026-07-29 12:51:36.786557+00,64270.25,-5136463.442175902,163623.643,11716095075.4482,0.00008278,54279332.95713004,0.0,42.8,BEKLE,false,0.0,0.0,1.4366,1816.08,55225213.657789975,424.12,42.8,0.0,"[{""usdt"": 11810579.0, ""borsa"": 3, ""fiyat"": 64300.0, ""kaynak"": ""BNB+BYB+OKX""}, {""usdt"": 11768610.0, ""borsa"": 1, ""fiyat"": 64225.0, ""kaynak"": ""BNB""}, {""usdt"": 11542053.0, ""borsa"": 1, ""fiyat"": 64200.0, ""kaynak"": ""BNB""}]","[{""usdt"": 14130674.0, ""borsa"": 3, ""fiyat"": 64350.0, ""kaynak"": ""BNB+BYB+OKX""}, {""usdt"": 12878575.0, ""borsa"": 3, ""fiyat"": 64325.0, ""kaynak"": ""BNB+BYB+OKX""}, {""usdt"": 12015946.0, ""borsa"": 1, ""fiyat"": 64400.0, ""kaynak"": ""BNB""}]",YOK,-0.0547,-0.0086,0.7027,0.7404,false,0.7045,false,,0,1,3,0,1,3,58.1,59.2,IZLE,,25,64258.4,,,,,SEVIYE,50,187.7,19,,,,,,,,,0,,21,1018.7,21,,,
31168,2026-07-29 12:52:37.161603+00,64270.05,-5337237.884174004,93902.47499999998,11713320763.4132,0.00008278,72340365.89417998,0.0,60.3,BEKLE,false,0.0,0.0,1.4366,1876.51,55750172.68007994,484.55,60.3,0.0,"[{""usdt"": 29315360.0, ""borsa"": 3, ""fiyat"": 64250.0, ""kaynak"": ""BNB+BYB+OKX""}, {""usdt"": 15357693.0, ""borsa"": 1, ""fiyat"": 64200.0, ""kaynak"": ""BNB""}, {""usdt"": 11441235.0, ""borsa"": 2, ""fiyat"": 64225.0, ""kaynak"": ""BNB+BYB""}]","[{""usdt"": 14889021.0, ""borsa"": 3, ""fiyat"": 64275.0, ""kaynak"": ""BNB+BYB+OKX""}, {""usdt"": 12235075.0, ""borsa"": 3, ""fiyat"": 64300.0, ""kaynak"": ""BNB+BYB+OKX""}, {""usdt"": 9534842.0, ""borsa"": 1, ""fiyat"": 64375.0, ""kaynak"": ""BNB""}]",YOK,-0.2186,0.1295,0.6212,0.8625,false,0.9928,false,,0,2,3,1,0,3,54.7,55.8,IZLE,,25,64258.4,,,,,SEVIYE,50,188.7,19,,,,,,,,,0,,21,1019.7,21,,,
31169,2026-07-29 12:53:37.424528+00,64261.75,-5248342.588876704,-6500.890999999998,11714423960.6288,0.00008278,53899801.72520006,0.0,52.2,BEKLE,true,0.0,0.0,1.4366,1936.847,54476428.13398992,60.337,52.2,0.0,"[{""usdt"": 12722356.0, ""borsa"": 1, ""fiyat"": 64200.0, ""kaynak"": ""BNB""}, {""usdt"": 11838071.0, ""borsa"": 3, ""fiyat"": 64250.0, ""kaynak"": ""BNB+BYB+OKX""}, {""usdt"": 11740654.0, ""borsa"": 1, ""fiyat"": 64225.0, ""kaynak"": ""BNB""}]","[{""usdt"": 16373040.0, ""borsa"": 3, ""fiyat"": 64300.0, ""kaynak"": ""BNB+BYB+OKX""}, {""usdt"": 9566976.0, ""borsa"": 3, ""fiyat"": 64275.0, ""kaynak"": ""BNB+BYB+OKX""}, {""usdt"": 9231681.0, ""borsa"": 1, ""fiyat"": 64325.0, ""kaynak"": ""BNB""}]",YOK,-0.1644,-0.0053,0.4191,1.3848,false,1.026,false,,0,2,3,0,1,3,51.1,52.2,IZLE,,25,64258.4,,,,,SEVIYE,50,189.7,19,,,,,,,,,0,,21,1020.8,21,,,
31170,2026-07-29 12:54:37.683477+00,64263.149999999994,-5072546.970002605,-291246.30799999996,11712754369.371399,0.00008278,54927485.336200036,0.0,57.8,BEKLE,false,0.0,0.0,1.4366,1997.07,54157829.92478,120.56,57.8,0.0,"[{""usdt"": 12750042.0, ""borsa"": 1, ""fiyat"": 64200.0, ""kaynak"": ""BNB""}, {""usdt"": 12527985.0, ""borsa"": 3, ""fiyat"": 64250.0, ""kaynak"": ""BNB+BYB+OKX""}, {""usdt"": 12500009.0, ""borsa"": 1, ""fiyat"": 64225.0, ""kaynak"": ""BNB""}]","[{""usdt"": 18153022.0, ""borsa"": 3, ""fiyat"": 64275.0, ""kaynak"": ""BNB+BYB+OKX""}, {""usdt"": 10567593.0, ""borsa"": 3, ""fiyat"": 64300.0, ""kaynak"": ""BNB+BYB+OKX""}, {""usdt"": 8884744.0, ""borsa"": 1, ""fiyat"": 64325.0, ""kaynak"": ""BNB""}]",YOK,-0.2502,0.0071,0.1185,0.4776,false,1.6178,false,,0,2,3,0,1,3,47.5,48.6,IZLE,,25,64258.4,,,,,SEVIYE,50,190.7,20,,,,,,,,,0,,21,1021.8,21,,,
31171,2026-07-29 12:55:38.039233+00,64269.55,-3796945.8229327016,-528644.0260000001,11712364902.6514,0.00008278,55108018.35152,0.0,32.1,BEKLE,false,0.0,0.0,1.4366,2057.358,53781342.376479976,180.848,32.1,0.0,"[{""usdt"": 12831867.0, ""borsa"": 3, ""fiyat"": 64250.0, ""kaynak"": ""BNB+BYB+OKX""}, {""usdt"": 12153955.0, ""borsa"": 1, ""fiyat"": 64200.0, ""kaynak"": ""BNB""}, {""usdt"": 12048473.0, ""borsa"": 1, ""fiyat"": 64225.0, ""kaynak"": ""BNB""}]","[{""usdt"": 16122969.0, ""borsa"": 3, ""fiyat"": 64300.0, ""kaynak"": ""BNB+BYB+OKX""}, {""usdt"": 11574547.0, ""borsa"": 3, ""fiyat"": 64275.0, ""kaynak"": ""BNB+BYB+OKX""}, {""usdt"": 9007162.0, ""borsa"": 1, ""fiyat"": 64375.0, ""kaynak"": ""BNB""}]",YOK,-0.2355,0.0122,0.4669,1.3407,false,1.193,false,,0,3,3,0,1,3,43.9,45,IZLE,,25,64258.4,,,,,SEVIYE,50,191.7,20,,,,,,,,,0,,21,1022.8,21,,,
31172,2026-07-29 12:56:38.403082+00,64289.25,-3745187.7541214013,-489831.74600000004,11712246796.417301,0.00008278,57009741.21032004,0.0,38.1,BEKLE,true,0.0,0.0,1.4366,1148.44,59089177.06698994,241.18,38.1,0.0,"[{""usdt"": 14361719.0, ""borsa"": 3, ""fiyat"": 64275.0, ""kaynak"": ""BNB+BYB+OKX""}, {""usdt"": 13494216.0, ""borsa"": 1, ""fiyat"": 64225.0, ""kaynak"": ""BNB""}, {""usdt"": 12132838.0, ""borsa"": 1, ""fiyat"": 64200.0, ""kaynak"": ""BNB""}]","[{""usdt"": 24215745.0, ""borsa"": 3, ""fiyat"": 64300.0, ""kaynak"": ""BNB+BYB+OKX""}, {""usdt"": 9922415.0, ""borsa"": 1, ""fiyat"": 64375.0, ""kaynak"": ""BNB""}, {""usdt"": 9879590.0, ""borsa"": 1, ""fiyat"": 64350.0, ""kaynak"": ""BNB""}]",YOK,-0.1583,-0.0179,0.6005,0.5428,false,1.495,false,,0,1,3,0,1,3,40.4,41.5,IZLE,,25,64258.4,,,,,SEVIYE,50,192.7,20,,,,,,,,,0,,21,1023.8,21,,,
31173,2026-07-29 12:57:38.714256+00,64271.55,-3876739.6101273024,-398192.7100000001,11711003941.3879,0.00008278,52732659.578830004,0.0,31.5,BEKLE,true,0.0,0.0,1.4343,1208.864,64514407.36682998,301.604,31.5,0.0,"[{""usdt"": 13510094.0, ""borsa"": 1, ""fiyat"": 64225.0, ""kaynak"": ""BNB""}, {""usdt"": 13226817.0, ""borsa"": 1, ""fiyat"": 64200.0, ""kaynak"": ""BNB""}, {""usdt"": 12452375.0, ""borsa"": 3, ""fiyat"": 64275.0, ""kaynak"": ""BNB+BYB+OKX""}]","[{""usdt"": 18969117.0, ""borsa"": 3, ""fiyat"": 64300.0, ""kaynak"": ""BNB+BYB+OKX""}, {""usdt"": 16331362.0, ""borsa"": 3, ""fiyat"": 64325.0, ""kaynak"": ""BNB+BYB+OKX""}, {""usdt"": 12278342.0, ""borsa"": 1, ""fiyat"": 64400.0, ""kaynak"": ""BNB""}]",YOK,-0.1669,-0.1005,0.6769,0.046,false,1.3006,false,,0,2,3,0,1,3,37,38.1,IZLE,,25,64258.4,,,,,SEVIYE,50,193.7,20,,,,,,,,,0,,21,1024.8,21,,,
31174,2026-07-29 12:58:39.031213+00,64197.55,-4645529.119813002,-885204.7739999999,11701797269.4432,0.00008278,59666820.80411004,21195.603,40.4,BEKLE,true,21195.603,0.0,1.4343,1269.133,48371891.94012998,60.269,40.4,0.0,"[{""usdt"": 15639968.0, ""borsa"": 3, ""fiyat"": 64225.0, ""kaynak"": ""BNB+BYB+OKX""}, {""usdt"": 13878653.0, ""borsa"": 3, ""fiyat"": 64200.0, ""kaynak"": ""BNB+BYB+OKX""}, {""usdt"": 12794951.0, ""borsa"": 1, ""fiyat"": 64125.0, ""kaynak"": ""BNB""}]","[{""usdt"": 16727570.0, ""borsa"": 3, ""fiyat"": 64250.0, ""kaynak"": ""BNB+BYB+OKX""}, {""usdt"": 8806255.0, ""borsa"": 1, ""fiyat"": 64325.0, ""kaynak"": ""BNB""}, {""usdt"": 8426567.0, ""borsa"": 1, ""fiyat"": 64300.0, ""kaynak"": ""BNB""}]",YOK,-0.2049,0.1045,0.3263,2.3003,false,2.8087,false,,0,2,3,0,0,3,33.4,34.5,IZLE,,50,64258.4,,,,,SEVIYE+TASFIYE,50,194.7,20,,,,,,,1785329880,1,0,,21,1025.8,21,,,
31175,2026-07-29 12:59:40.7306+00,64248.149999999994,-4878277.575977604,-1453340.661,11700821520.6068,0.00008278,51301242.10494996,63666.7477,35.4,BEKLE,,63666.7477,0.0,1.4343,61.778,57603956.36899999,0,35.4,0.0,"[{""usdt"": 12848072.0, ""borsa"": 3, ""fiyat"": 64225.0, ""kaynak"": ""BNB+BYB+OKX""}, {""usdt"": 9212835.0, ""borsa"": 1, ""fiyat"": 64175.0, ""kaynak"": ""BNB""}, {""usdt"": 8929203.0, ""borsa"": 1, ""fiyat"": 64150.0, ""kaynak"": ""BNB""}]","[{""usdt"": 18042761.0, ""borsa"": 3, ""fiyat"": 64250.0, ""kaynak"": ""BNB+BYB+OKX""}, {""usdt"": 14600595.0, ""borsa"": 3, ""fiyat"": 64275.0, ""kaynak"": ""BNB+BYB+OKX""}, {""usdt"": 10831322.0, ""borsa"": 1, ""fiyat"": 64325.0, ""kaynak"": ""BNB""}]",YOK,-0.1433,-0.0579,0.1056,0.5395,false,,true,0,0,2,3,0,1,3,31.4,32.4,IZLE,,50,64258.4,,,,,SEVIYE+TASFIYE,50,195.7,20,,,,,,,1785329880,2,0,,21,1026.8,21,,,
31176,2026-07-29 13:00:41.066844+00,64236.350000000006,-1763121.818871105,-1108088.863,11702005865.7465,0.00008278,51773265.0112,63666.7477,26.4,BEKLE,true,63666.7477,0.0,1.4343,121.982,50591196.99995,60.204,26.4,0.0,"[{""usdt"": 11020730.0, ""borsa"": 1, ""fiyat"": 64150.0, ""kaynak"": ""BNB""}, {""usdt"": 10193178.0, ""borsa"": 3, ""fiyat"": 64225.0, ""kaynak"": ""BNB+BYB+OKX""}, {""usdt"": 10133054.0, ""borsa"": 3, ""fiyat"": 64250.0, ""kaynak"": ""BNB+BYB+OKX""}]","[{""usdt"": 15658802.0, ""borsa"": 3, ""fiyat"": 64275.0, ""kaynak"": ""BNB+BYB+OKX""}, {""usdt"": 8826988.0, ""borsa"": 1, ""fiyat"": 64350.0, ""kaynak"": ""BNB""}, {""usdt"": 8190273.0, ""borsa"": 1, ""fiyat"": 64325.0, ""kaynak"": ""BNB""}]",YOK,-0.1251,0.0115,0.7125,0.7698,false,,true,0.4915,0,1,3,1,0,3,27.4,28.4,IZLE,,50,64258.4,,,,,SEVIYE+TASFIYE,50,196.7,20,,,,,,,1785329880,2,1,,21,1027.8,21,,,
31177,2026-07-29 13:01:42.196059+00,64229.149999999994,-2032861.1485487055,-1226122.4699999997,11698046229.867199,0.00008278,53071431.299400076,65658.2652,32.1,BEKLE,true,65658.2652,0.0,1.4343,183.21,49317658.31349001,121.432,32.1,0.0,"[{""usdt"": 12318552.0, ""borsa"": 1, ""fiyat"": 64125.0, ""kaynak"": ""BNB""}, {""usdt"": 11174357.0, ""borsa"": 3, ""fiyat"": 64200.0, ""kaynak"": ""BNB+BYB+OKX""}, {""usdt"": 10300673.0, ""borsa"": 3, ""fiyat"": 64225.0, ""kaynak"": ""BNB+BYB+OKX""}]","[{""usdt"": 16810015.0, ""borsa"": 3, ""fiyat"": 64250.0, ""kaynak"": ""BNB+BYB+OKX""}, {""usdt"": 10058555.0, ""borsa"": 1, ""fiyat"": 64325.0, ""kaynak"": ""BNB""}, {""usdt"": 7271338.0, ""borsa"": 1, ""fiyat"": 64300.0, ""kaynak"": ""BNB""}]",YOK,-0.1745,0.0367,0.6215,1.4433,false,,true,0.1486,0,2,3,1,0,3,24.3,25.4,IZLE,,50,64258.4,,,,,SEVIYE+TASFIYE,50,197.8,20,,,,,,,1785330000,2,0,,21,1028.8,21,,,
